name:ID;:LABEL
Fred W. Obermeier;Author
Ajay Kumar Verma;Author
Paolo Ienne;Author
Iain McClatchie;Author
Jay Maxey;Author
John G. Maneatis;Author
Manjusha Shankaradas;Author
Thomas G. Szymanski;Author
Bernhard Hoppe;Author
Hermann Meuth;Author
Ireneusz Janiszewski;Author
David Trilla;Author
Francisco J. Cazorla;Author
Aytac Atac;Author
Lei Liao;Author
Martin Schleyer;Author
Ralf Wunderlich;Author
Stefan Heinen;Author
Ye Zhang 0003;Author
Yifan Wang 0001;Author
Zhimiao Chen;Author
Christian G. Zoellin;Author
Hans-Joachim Wunderlich;Author
Jens Leenstra;Author
Melanie Elm;Author
Michael E. Imhof;Author
Nicolas Mäding;Author
Kevin J. Kerns;Author
Alessandro Bogliolo;Author
Giuseppe A. Paleologo;Author
C. Y. Roger Chen;Author
Uminder Singh;Author
Sheldon X.-D. Tan;Author
Taeyoung Kim 0001;Author
Valeriy Sukharev;Author
Xin Huang 0003;Author
Zhongdong Qi;Author
Jingyu Wang 0004;Author
Lu Zhang 0074;Author
Ruoyang Liu;Author
Eric W. Johnson;Author
Jay B. Brockman;Author
Luis A. Castillo;Author
Hong Ding;Author
Polen Kission;Author
Weidong Cao 0001;Author
Zhiqiang Yi;Author
Chris I. Yessios;Author
Marc D. Riedel;Author
William Luts;Author
Charles F. Shupe;Author
Jing-Yang Jou;Author
Ruey-Sing Wei;Author
Steven G. Rothweiler;Author
Hang-Ting Lue;Author
Hsiang-Pang Li;Author
Jian-Jia Chen;Author
Guyue Huang;Author
Hengrui Zhang;Author
Shang Yang;Author
Zhongming Yu;Author
Xiao-Ming Xiong;Author
Feng Yuan;Author
Qiang Xu 0001;Author
Yannan Liu;Author
David M. Brooks;Author
Gu-Yeon Wei;Author
Meeta Sharma Gupta;Author
Michael D. Smith 0001;Author
Simone Campanoni;Author
Vijay Janapa Reddi;Author
Afshin Abdollahi;Author
Bernard A. McCoy;Author
Gabriel Robins;Author
Kenneth D. Boese;Author
Bryan Donyanavard;Author
Kanwar Jit Singh;Author
Narendra V. Shenoy;Author
A. Wexler;Author
C. Rebizant;Author
J. Poltz;Author
K. Adamiak;Author
R. Allen;Author
Cheng-Hsiu Hsieh;Author
Po-Han Su;Author
Shao-Hsiang Chen;Author
Thomas Schubert;Author
Pieter van der Wolf;Author
T. G. R. M. van Leuken;Author
Adnan Maruf;Author
Bryan S. Kim;Author
Janki Bhimani;Author
Manoj Pravakar Saha;Author
Arvind Srinivasan 0004;Author
Masato Tatsuoka;Author
Qiang Zhu 0005;Author
Ryosuke Okamura;Author
Ryosuke Watanabe;Author
Takashi Hasegawa;Author
Tatsushi Otsuka;Author
Tsuyoshi Takabatake;Author
Xingri Li;Author
Chak-Wa Pui;Author
Jinwei Liu;Author
Colon W. Farlow;Author
C. M. Weems;Author
Tomoko Moriya;Author
Dylan C. Stow;Author
Gabriel H. Loh;Author
Itir Akgun;Author
Wenqin Huangfu;Author
Xueqi Li 0001;Author
Qinke Wang;Author
Joseph D. Baum;Author
Jin Miao;Author
Kai Zhong 0007;Author
Rehan Hafiz;Author
Fuqiang Liu;Author
Dan Adler 0001;Author
Edward K. Bowdon Sr.;Author
Jaehyuk Choi 0001;Author
Muhammad Imran 0010;Author
Thai-Hoang Nguyen;Author
Pieter Palmers;Author
Trent McConaghy;Author
Ismet Bayraktaroglu;Author
Cheng Liu 0008;Author
Lei He 0016;Author
Shengwen Liang;Author
Andrzej J. Strojwas;Author
Nuri Akgerman;Author
James White;Author
Narayan R. Aluru;Author
Dirk Ziegenbein;Author
Kai Richter 0001;Author
Marek Jersak;Author
Chen Huang 0005;Author
Scott Sirowy;Author
Sany M. Leinwand;Author
Alessandro Morari;Author
Atin Sood;Author
Burn L. Lewis;Author
Ganesh Nalawade;Author
Luca Buratti;Author
Matthew Jones;Author
Nicolas Dupuis;Author
Ruchir Puri;Author
Sahil Suneja;Author
Saurabh Pujar;Author
Xiaojie Guo;Author
Sanjoy K. Mitter;Author
Pallav Gupta;Author
Beth W. Tucker;Author
Chunyan Pei;Author
Shengbo Tong;Author
Mircea R. Stan;Author
Weiping Liao;Author
Gabriel Rodríguez 0001;Author
Louis-Noël Pouchet;Author
Marcos Horro;Author
Joan Villoldo;Author
J. A. Guerin;Author
Vincent J. Freund Jr.;Author
Linye Wei;Author
Shuzhang Zhong;Author
Songqiang Xu;Author
Seokjoong Kim;Author
Fengyuan Liu;Author
Jun Yang 0006;Author
Xiao Shi 0001;Author
Hyojin Ha;Author
Hyunok Oh;Author
Jinwoo Kim;Author
Junchul Choi;Author
Soonhoi Ha;Author
Abdelkarim Mercha;Author
Arindam Mallik;Author
Bharani Chava;Author
Bhavana Ballal;Author
Julien Ryckaert;Author
Kris Croes;Author
Pablo Royer Del Bario;Author
Paul Zuber;Author
Rogier Baert;Author
Tsung-Te Liu;Author
James A. Rowson;Author
Ichiang Lin;Author
Hao Chen;Author
Jie-Hong R. Jiang;Author
Shao-Chun Hung;Author
Don Stark 0001;Author
Lung-Tien Liu;Author
Nan-Chi Chou;Author
Rodney Lindelof;Author
Wei-Jin Dai;Author
Jin Hyuk Kim;Author
Sanghyuk Jung;Author
Yong Ho Song;Author
Robert P. Collins;Author
William J. Ketelhut;Author
Fei Wu 0005;Author
Jiapin Wang;Author
Tao Lu;Author
Wenjie Li;Author
Xiang Chen;Author
Yafei Yang;Author
Yelin Shan;Author
You Zhou 0009;Author
Yunxin Huang;Author
Roman L. Lysecky;Author
Gerhard Zimmermann;Author
Pratyush Kumar;Author
Ben Keller;Author
Yanqing Zhang 0002;Author
Yuan Zhou;Author
Ege Engin;Author
Kazuhide Uriu;Author
Krishna Bharath;Author
Madhavan Swaminathan;Author
Toru Yamada;Author
Emil Talpes;Author
Fei Li;Author
Zhongjie Wu;Author
Fangshangyuan Xia;Author
Heyuan Shi;Author
Junze Yu;Author
Yanyang Zhao;Author
Yu Jiang 0001;Author
Zhengxiong Luo 0002;Author
Alex Goryachev;Author
Christopher A. Krygowski;Author
Eli Almog;Author
Ronny Morad;Author
Wisam Kadry;Author
Jeyavijayan Rajendran;Author
Pu Chen;Author
Yujie Wang;Author
Phillip Kinsman;Author
Taylor Scanlon;Author
Jinsong Zhao;Author
Sharad Kapur;Author
Chenhui Deng;Author
Yunsheng Bai;Author
Su Myat Min Shwe;Author
Yusuke Yachide;Author
L. Kinney;Author
T. Ramakrishnan;Author
James R. Faeder;Author
Masanari Yamamoto;Author
Michiko Iwasaki;Author
Mitsuo Ishii;Author
Sadao Kodama;Author
Yoshikazu Ito;Author
Luca Colagrande;Author
Marc Davio;Author
Peter J. M. van Laarhoven;Author
Eugene Shragowitz;Author
Rung-Bin Lin;Author
Ta-Yu Kuan;Author
Tung-Chieh Chen;Author
Samuel P. Harbison;Author
Hithem Lamri;Author
Manaar Alam;Author
Ashish Kumar Singh;Author
Murari Mani;Author
Carven Chan;Author
Daniel Schwartz-Narbonne;Author
Divjyot Sethi;Author
Anirudh Devgan;Author
Stephen T. Quay;Author
Somesh Jha;Author
Ying Chen;Author
G. Peter Fang;Author
Tadahiko Nishimukai;Author
Gwo-Dong Chen;Author
Tai-Ming Parng;Author
Bernard Courtois;Author
Patrick Varinot;Author
Robert Jamier;Author
Antonio Carlos Schneider Beck;Author
Jeckson Dellagostin Souza;Author
Madhavan Manivannan;Author
Miquel Pericàs;Author
Kuan-Cheng Chen;Author
Yan-Lin Chen;Author
Yu-Sheng Lu;Author
Peggy B. McGee;Author
Steven M. Nowick;Author
Robert A. Rasmussen;Author
Enrico Russo 0002;Author
Francesco Giulio Blanco;Author
Giuseppe Ascia;Author
Abhishek;Author
Petra Michel;Author
Dipanjan Sengupta;Author
V. B. Nadkarni;Author
Davide Sacchetto;Author
Luca Gaetano Amarù;Author
Michele De Marchi;Author
Shashikanth Bobba;Author
Yusuf Leblebici;Author
Grigore A. Cividjian;Author
Oleg Cernian;Author
Profir Degeratu;Author
Dan Holt;Author
Dave Hutchings;Author
Ali Nezhadi Khelejani;Author
Asif Ali Khan;Author
Hamid Farzaneh;Author
Jerónimo Castrillón;Author
João Paulo C. de Lima;Author
Mahta Mayahinia;Author
Mehdi B. Tahoori;Author
Chao-Yang Yeh;Author
Cong Xu 0002;Author
Dimin Niu;Author
Jihye Kwon;Author
Matthew M. Ziegler;Author
Kurt Keutzer;Author
Eric A. Slutz;Author
Claudio Passerone;Author
Marc Massot;Author
Sandra Moral;Author
Ralph-Michael Kling;Author
Aart J. de Geus;Author
Jackson Hu;Author
Jay Vleeschhouwer;Author
Michael J. Fister;Author
Rick Cassidy;Author
Warren East;Author
Ashwin Sanjay Lele;Author
Bo Zhang;Author
Brian Crafton;Author
Kerem Akarvardar;Author
Win-San Khwa;Author
Xiaochen Peng;Author
Xiaoyu Sun 0001;Author
Kazutoshi Takahashi;Author
Masao Kakimoto;Author
Shigenobu Suzuki;Author
Takao Sugimoto;Author
Tatsushige Bitoh;Author
Daniel E. Atkins;Author
Bernd Obermeier;Author
Robert J. Camoin;Author
Andy D. Pimentel;Author
Claudiu Zissulescu;Author
Hristo Nikolov;Author
Mark Thompson 0001;Author
Raj Bose;Author
Simon Polstra;Author
Todor P. Stefanov;Author
H. Eisenberg;Author
Danny Z. Chen;Author
Xiaobo Hu 0001;Author
Mysore Sriram;Author
Paul Felton;Author
Sangyoung Park;Author
Younghyun Kim 0001;Author
Garrett S. Rose;Author
Hai Li 0001;Author
Edward P. Stabler;Author
Vijay Pitchumani;Author
Dave Yurach;Author
Giovanni Mancini;Author
Spiros Boucouris;Author
Gengjie Chen;Author
Hang Zhang 0010;Author
Zhiliang Zeng;Author
Michael B. Sullivan 0001;Author
Michal Filipiuk;Author
Siva Kumar Sastry Hari;Author
Stephen W. Keckler;Author
Timothy Tsai 0002;Author
Vasu Singh;Author
Yu-Shun Hsiao;Author
Wen-Chang Fang;Author
Giorgio Valle;Author
David N. Deutsch;Author
Harry Broeders;Author
René van Leuken 0001;Author
Ali Keshavarzi;Author
Siva G. Narendra;Author
Kevin W. McCullen;Author
Chi-Ying Tsui;Author
Jingbo Jiang;Author
Jingyang Zhu;Author
Xizi Chen;Author
Hiroshi Fukuda;Author
Serdar Tasiran;Author
Georg von der Brüggen;Author
Mario Günzel;Author
Niklas Ueter;Author
Hamid Mahmoodi;Author
Tejas Kadale;Author
Tyler Sheaves;Author
Hong Xu 0001;Author
Jingzong Li;Author
Yu Mao 0001;Author
Chung-Wen Albert Tsao;Author
Junfa Mao;Author
Liang Chen 0025;Author
Min Tang;Author
Shunxiang Lan;Author
Andrew P. Brown;Author
Hua Lee;Author
Ronald A. Iltis;Author
Timothy Sherwood;Author
Yan Meng;Author
John O'Leary;Author
Natasha Yogananda Jeppu;Author
Thomas F. Melham;Author
YoungHoon Jung;Author
Heinz Riener;Author
Siang-Yun Lee;Author
K. Ravindran;Author
Kerim Kalafala;Author
S. Narayan;Author
Steven G. Walker;Author
Abhijit Dharchoudhury;Author
Kubilay Atasu;Author
Laura Pozzi 0001;Author
Partha Biswas;Author
Vinay Choudhary;Author
Bo Yang 0010;Author
David A. McGrew;Author
Ramesh Karri;Author
Abraham Addisie;Author
C. M. I. Rattray;Author
Mohammed Aloqeely;Author
Filipe Azevedo 0001;Author
Michael H. Arnold;Author
Walter S. Scott;Author
Bharathan Balaji;Author
Yuvraj Agarwal;Author
Ilya Wagner;Author
Chih-Wei Jim Chang;Author
Peter Suaris;Author
Chen Chen;Author
Jianwei Yin;Author
Shuiguang Deng;Author
Xinkui Zhao;Author
Yuhang Huang;Author
Christian Pacha;Author
Doris Schmitt-Landsiedel;Author
Thomas Baumann;Author
Duane Young;Author
Frank Cano;Author
Haldun Haznedar;Author
N. S. Nagaraj;Author
Chen-Pang Kung;Author
Huai-Yuan Tseng;Author
Tsung-Ching Huang;Author
Antoine Joubert;Author
Bilel Belhadj;Author
Marc Duranton;Author
Olivier Temam;Author
Rodolphe Héliot;Author
Siyuan Chen 0007;Author
Size Zheng 0001;Author
Jia-Fang Li;Author
Jia-Jing Chen;Author
Meng-Fan Chang;Author
Rui Liu 0005;Author
Shimeng Yu;Author
Ayan Biswas;Author
Elad Alon;Author
Eric Chang;Author
Minsoo Choi 0002;Author
Nathan Narevsky;Author
Sijun Du;Author
Wooham Bae;Author
Zhaokai Liu;Author
Zhongkai Wang;Author
David E. Long;Author
Cheng Zhuo;Author
Jianfei Song;Author
Xiaoyu Yang;Author
Zhou Jin 0001;Author
H. Cai;Author
Abdallah Tabbara;Author
Munehiro Matsuura;Author
Jörg Bormann;Author
Markus Wedler;Author
Max Thalmaier;Author
Minh D. Nguyen;Author
Biying Xu;Author
Shaolan Li;Author
Xiyuan Tang;Author
Eli Chiprout;Author
L. B. Nguyen;Author
M. A. Perkowdki;Author
N. B. Goldstein;Author
Edwin Hsing-Mean Sha;Author
Michael Kirkpatrick 0001;Author
Zhong Wang 0004;Author
Anthony S. Wojcik;Author
Maria del Mar Hershenson;Author
Sunderarajan S. Mohan;Author
Thomas H. Lee;Author
Jere L. Sanborn;Author
David Holloway;Author
James Monaco;Author
Rajesh Raina;Author
Xingyu Tong 0001;Author
Zhengtao Wu;Author
Zhijie Cai;Author
Adrián Cristal Kestelman;Author
Hamid Sarbazi-Azad;Author
Mohammad Arman Soleimani;Author
Nezam Rohbani;Author
James Cohoon;Author
Thomas E. Fuhrman;Author
Pier Luca Montessoro;Author
Silvano Gai;Author
Utpal J. Davé;Author
Aditya Bansal;Author
Mark M. Budnik;Author
Will Sherwood;Author
Marcus Pan;Author
M. Hassan Najafi;Author
Zhuowen Zou;Author
David Cooke;Author
Pradeep Batra;Author
Bin Ren 0002;Author
Geng Yuan;Author
Pu Zhao 0001;Author
Wei Niu 0002;Author
Yuxuan Cai 0001;Author
Clyde W. Carpenter;Author
Jiawei Huang 0007;Author
John C. Lach;Author
Dake Chen;Author
Haomei Liu;Author
Ruiheng Peng;Author
Souvik Kundu 0002;Author
Yuke Zhang;Author
Emily Shriver;Author
Kenneth O'Neal;Author
Philip Brisk;Author
Donald O. Pederson;Author
George K. Jacob;Author
Hideho Arakida;Author
Kimiyoshi Usami;Author
Masafumi Takahashi;Author
Masahiro Kanazawa;Author
Mototsugu Hamada;Author
Mutsunori Igarashi;Author
Tadahiro Kuroda;Author
Takashi Ishikawa;Author
Toshihiro Terazawa;Author
Donghyun Kim 0014;Author
Hoi-Jun Yoo;Author
Joo-Young Kim 0001;Author
Kwanho Kim;Author
Seungjin Lee 0001;Author
Hisakazu Edamatsu;Author
Katsuya Hasegawa;Author
Satoshi Ikawa;Author
Christopher J. Hughes;Author
Geonhwa Jeong;Author
Hyesoon Kim;Author
Sreenivas Subramoney;Author
Marko P. Chew;Author
Enrico Malavasi;Author
Dukyoung Yun;Author
Sungchan Kim;Author
Edward Andert;Author
Mohammad Khayatian;Author
L. V. Corbin;Author
Christian Berthet;Author
Hiroyuki Mory;Author
Nils Quetschlich;Author
David S. Kung 0001;Author
Dave Clary;Author
Robert Kirk;Author
Steve Sapiro;Author
Shannon V. Morton;Author
Feng Zhu 0024;Author
Guanzhong Wang;Author
Jie Yang;Author
Penghao Sun;Author
Ruoyan Ma;Author
Shu Li;Author
Wanru Zhang;Author
Bo D. Wang;Author
Yangdong Deng;Author
Yehdhih Ould Mohammed Moctar;Author
Kangjun Bai;Author
Qiyuan An;Author
Yang Yi 0002;Author
Dongwhee Kim;Author
Jaeho Shin;Author
Jungrae Kim;Author
Saeid Gorgin 0001;Author
Taewon Park;Author
Changjiu Xian;Author
Yung-Hsiang Lu;Author
Zhiyuan Li 0001;Author
Andreas Zinn;Author
Martin Zambaldi;Author
Matthias Bauer 0003;Author
Renate Henftling;Author
Wolfgang Ecker;Author
Joseph D'Ambrosio;Author
Lei Rao;Author
Paolo Giusto;Author
Reetuparna Das;Author
Ritesh Parikh;Author
Atul Prasad Deb Nath;Author
Kshitij Raj;Author
Sandip Ray;Author
Xingyu Meng;Author
Linus Witschen;Author
Lucas Reuter;Author
Marco Platzner;Author
Tobias Wiersema;Author
Zijian Zhou;Author
E. F. M. Kouka;Author
Jinhua Cui 0001;Author
Kai Tang;Author
Xiangyu Dong 0001;Author
Xiaoxia Wu;Author
Amit Kumar 0002;Author
Li Shang;Author
Li-Shiuan Peh;Author
Jaya Dofe;Author
Qiaoyan Yu;Author
Young-Il Kim;Author
Young-Su Kwon;Author
Caj Zell;Author
Frank Schirrmeister;Author
Simon J. Davidmann;Author
Farzan Fallah;Author
Nicholas Weiner;Author
Masato Mogaki;Author
Mitsuyuki Kimura;Author
Tetsuro Hino;Author
Anup Ghosh;Author
Barry W. Johnson;Author
Moshe Meyassed;Author
Ramesh Rao;Author
Juzheng Liu;Author
Mike Shuo-Wei Chen;Author
Mohsen Hassanpourghadi;Author
Qiaochu Zhang;Author
Rezwan A. Rasul;Author
Shiyu Su;Author
Kuan-Yu Lai;Author
Tao Wang;Author
Wan-Yu Wen;Author
Yu-Guang Chen;Author
Harry D. Foster;Author
Chul-Hong Park;Author
Kwangok Jeong;Author
Bruce R. Childers;Author
José Baiocchi;Author
Horng-Fei Jyu;Author
Abhisek Chakraborty;Author
Adam A. Porter;Author
Benjamin Tan 0001;Author
Jeno Szep;Author
Omid Aramoon;Author
Qian Xu 0022;Author
Siddharth Garg;Author
Warren Savage;Author
Yuntao Liu 0001;Author
Emilio G. Cota;Author
Giuseppe Di Guglielmo;Author
Kenneth L. Shepard;Author
Kevin Tien;Author
Paolo Mantovani;Author
Feng Lu 0002;Author
John Moondanos;Author
Ziyad Hanna;Author
Adil Koukab;Author
Catherine Dehollain;Author
Michel J. Declercq;Author
Francesco Pessolano;Author
Hao Nham;Author
Kamalesh N. Ruparel;Author
Kee Sup Kim;Author
Nic Mokhoff;Author
Yervant Zorian;Author
Kuan-Ming Lai;Author
Daisuke Fujimoto;Author
Makoto Nagata;Author
Naofumi Homma;Author
Noriyuki Miura;Author
Takafumi Aoki;Author
Yu-ichi Hayashi;Author
George Karypis;Author
Rajat Aggarwal;Author
Shashi Shekhar 0001;Author
Vipin Kumar 0001;Author
Liuxin Lv;Author
Xujiang Xiang;Author
Yang Hu 0001;Author
Yuxuan Li;Author
Zhiheng Yue;Author
Christian Lütkemeyer;Author
Jamil Kawa;Author
Juan C. Rey;Author
Nagaraj Ns;Author
Robert C. Aitken;Author
Cenlin Duan;Author
Dayu Wang;Author
Jianlei Yang 0001;Author
Ling Tang;Author
Xiaolin He;Author
Yikun Wang;Author
Yingjie Qi;Author
Yiou Wang;Author
Hehe Li;Author
John Sampson;Author
Kaisheng Ma;Author
Shuangchen Li;Author
Yiqun Wang;Author
Qing Xie 0001;Author
J. Drier;Author
Flavio M. de Paula;Author
Gary Smith 0001;Author
Guangyu Chen;Author
Mustafa Karaköy;Author
Wei Zhang 0002;Author
Lars Liebmann;Author
Keith A. Campbell;Author
Kyle Rupnow;Author
Leon He;Author
Liwei Yang;Author
Swathi T. Gurumani;Author
Dongjin Shin;Author
Jing Mai;Author
Yibai Meng;Author
Zhixiong Di;Author
Gary K. Pritchard;Author
Chip-Hong Chang;Author
Fan Zhang 0010;Author
Wenye Liu;Author
Xiaoxuan Lou;Author
Christian Hakert;Author
Kuan-Hsun Chen;Author
Biao Sun;Author
Gengchen Sun;Author
Lizhi Fang;Author
Wenfeng Zhao;Author
Yunxiang Zhang;Author
Steiner Espestøyl;Author
Erik Lauwers;Author
Jan Vandenbussche;Author
Koen Uyttenhove;Author
Meenakshi Kaul;Author
Sriram Govindarajan;Author
Hang Li;Author
Lifeng Wu 0002;Author
Zhenyu Qi 0002;Author
Dick C. A. Bulterman;Author
Kanupriya Gulati;Author
Avaneendra Gupta;Author
Emil Gizdarski;Author
John A. Waicukauski;Author
Peter Wohl;Author
Jacob K. White 0001;Author
Johannes Tausch;Author
Dewen Zeng;Author
Wenyao Xu;Author
Xiaowei Xu 0004;Author
Yu Hu 0002;Author
Chung-Yang Ric Huang;Author
Shao-Lun Huang;Author
Tzu-Yu Tung;Author
Yu-Ling Hsu;Author
Younghoon Kim;Author
Cédric Killian;Author
Wilfread Guillemé;Author
Youri Helen;Author
Alejandro Cook;Author
Dominik Ull;Author
Laura Rodríguez Gómez;Author
Piet Engelke;Author
Ulrich Abelein;Author
Arnout Vandecappelle;Author
Erik Brockmeyer;Author
Miguel Miranda;Author
Hirendu Vaishnav;Author
Javier Martín-Martínez;Author
Montserrat Nafría;Author
Uri Barkai;Author
F. Luellau;Author
T. Hoepken;Author
Aviad Mintz;Author
Martin Charles Golumbic;Author
Udi Rotics;Author
Chenyu Huang;Author
Deqian Kong;Author
Tajana Rosing;Author
Adrian Baer;Author
C. Heigham;Author
Curt Jones;Author
Frank Thomson Leighton;Author
Thang Nguyen Bui;Author
Fook-Luen Heng;Author
Ioana Graur;Author
Jennifer Lund;Author
Raik Brinkmann;Author
Andreas Grimmer;Author
Werner Haselmayr;Author
Yeshwanth Venkatesha;Author
Ambarish M. Sule;Author
Christopher Mineo;Author
Hao Hua;Author
Kory Schoenfliess;Author
Ravi Jenkal;Author
Samson Melamed;Author
W. Rhett Davis;Author
David M. Ungar;Author
John K. Ousterhout;Author
Audrey A. Brennan;Author
Patrick Edmond;Author
Thaddeus J. Kowalski;Author
F. Shirotori;Author
Kuniaki Kishida;Author
Shun Ishiyama;Author
Terumine Hayashi;Author
Y. Ikemoto;Author
Beiye Liu;Author
Bonan Yan;Author
Chaofei Yang;Author
Hao Jiang 0014;Author
Zheng Li;Author
Janardhan H. Satyanarayana;Author
Gunnar Braun;Author
Hanno Scharwächter;Author
Heinrich Meyr;Author
Jianjiang Ceng;Author
Manuel Hohenauer;Author
Weihua Sheng;Author
Fan Zhang 0069;Author
Jae-sun Seo;Author
Jian Meng;Author
Yu Kevin Cao;Author
Noboru Okuda;Author
Sieji Kimura;Author
Takashi Kambe;Author
Toru Chiba;Author
Tsuneo Inufushi;Author
Ashish Srivastava;Author
Benoît Dupont de Dinechin;Author
Chunyuan Zhang;Author
Junzhong Shen;Author
Mei Wen;Author
Minjin Tang;Author
Xiaolei Zhao;Author
Chien-Heng Wong;Author
M.-C. Frank Chang;Author
Tien Pei Chou;Author
Yen-Hsiang Wang;Author
Young-Kai Chen;Author
Juin-Ming Lu;Author
Pai-Yu Tan;Author
Po-Yao Chuang;Author
Curtis R. Alexander;Author
James E. Smith 0001;Author
Thomas A. Lane;Author
Chengwei Li;Author
Chenqi Zhang;Author
Guangda Liu;Author
Ken S. Stevens;Author
Marly Roncken;Author
Ran Ginosar;Author
Shai Rotem;Author
A. Liothin;Author
Catherine Bellon;Author
Francois Grillot;Author
M. Issenman;Author
Raoul Velazco;Author
Sylvain Sadier;Author
Bülent Basaran;Author
Gyuszi Suto;Author
Bruno Morais;Author
Robert J. Smith 0001;Author
Akihito Iwai;Author
Armin Wasicek;Author
Hokeun Kim;Author
Ilge Akkaya;Author
Lev Greenberg;Author
Huiguo Liu;Author
Xin Pang;Author
Yiyang Shi;Author
Yu Duan;Author
Zeyu Bao;Author
Zhaoyan Shen;Author
Zirui Wang;Author
Daniel B. Limbrick;Author
Young-Joon Lee;Author
