article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;stream:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string[];volume:string;year:int
7995652;Mauricio Romero Sicre;;0000-0003-4616-4388;;;;;;;;;https://doi.org/10.1007/s10589-020-00200-3;;;Comput. Optim. Appl.;journals/coap/Sicre20;2020-07-15;;;;;3;991-1019;;;;;;;On the complexity of a hybrid proximal extragradient projective method for solving monotone inclusion problems.;;;db/journals/coap/coap76.html#Sicre20;76;2020.0
7995653;Janez Povh|Timotej Hrga;;0000-0002-4852-1986|0000-0002-9856-1476;;;;;;;;;https://doi.org/10.1007/s10589-021-00310-6;;;Comput. Optim. Appl.;journals/coap/HrgaP21;2025-03-03;;;;;2;347-375;;;;;;;MADAM: a parallel exact solver for max-cut based on semidefinite programming and ADMM.;;;db/journals/coap/coap80.html#HrgaP21;80;2021.0
7995654;Nicholas I. M. Gould;;0000-0002-1031-1588;;;;;;;;;https://doi.org/10.1007/s10589-011-9414-2;;;Comput. Optim. Appl.;journals/coap/Gould12;2020-07-14;;;;;3;1089-1095;;;;;;;How good are extrapolated bi-projection methods for linear feasibility problems?;;;db/journals/coap/coap51.html#Gould12;51;2012.0
7995655;Alfio Borzì|Karl Kunisch;;0000-0002-8050-1336;;;;;;;;;https://doi.org/10.1007/s10589-005-3228-z;;;Comput. Optim. Appl.;journals/coap/BorziK05;2020-07-14;;;;;3;309-333;;;;;;;A Multigrid Scheme for Elliptic Constrained Optimal Control Problems.;;;db/journals/coap/coap31.html#BorziK05;31;2005.0
7995656;Ernesto G. Birgin|José Mario Martínez;;0000-0002-7466-7663;;;;;;;;;https://doi.org/10.1007/s10589-021-00344-w|https://www.wikidata.org/entity/Q136088503;;;Comput. Optim. Appl.;journals/coap/BirginM22;2025-11-02;;;;;3;689-715;;;;;;;Accelerated derivative-free nonlinear least-squares applied to the estimation of Manning coefficients.;;;db/journals/coap/coap81.html#BirginM22;81;2022.0
7995657;Aiqun Huang|Chengxian Xu;;;;;;;;;;;https://doi.org/10.1007/s10589-013-9554-7;;;Comput. Optim. Appl.;journals/coap/HuangX13a;2020-07-14;;;;;1;73;;;;;;;Erratum to: A trust region method for solving semidefinite programs.;;;db/journals/coap/coap55.html#HuangX13a;55;2013.0
7995658;Chao Zhang 0056|Naihua Xiu|Xiaojun Chen 0001;;0000-0002-6627-2637;;;;;;;;;https://doi.org/10.1007/s10589-007-9134-9;;;Comput. Optim. Appl.;journals/coap/Zhang0X09;2024-09-30;;;;;3;335-352;;;;;;;Global error bounds for the extended vertical LCP.;;;db/journals/coap/coap42.html#Zhang0X09;42;2009.0
7995659;Edouard Pauwels|Jean-Bernard Lasserre|Tong Chen 0002|Victor Magron;;0000-0003-0860-9913|0000-0003-3752-9971;;;;;;;;;https://doi.org/10.1007/s10589-021-00325-z;;;Comput. Optim. Appl.;journals/coap/ChenLMP22;2025-05-31;;;;;1;31-66;;;;;;;A sublevel moment-SOS hierarchy for polynomial optimization.;;;db/journals/coap/coap81.html#ChenLMP22;81;2022.0
7995660;Ali Bouaricha|Jorge J. Moré;;;;;;;;;;;https://doi.org/10.1023/A:1008628114432;;;Comput. Optim. Appl.;journals/coap/BouarichaM97;2020-07-14;;;;;1;27-40;;;;;;;Impact of Partial Separability on Large-Scale Optimization.;;;db/journals/coap/coap7.html#BouarichaM97;7;1997.0
7995661;Masakazu Kojima|Mituhiro Fukuda;;0000-0002-2280-6190;;;;;;;;;https://doi.org/10.1023/A:1011224403708;;;Comput. Optim. Appl.;journals/coap/FukudaK01;2020-07-14;;;;;1;79-105;;;;;;;Branch-and-Cut Algorithms for the Bilinear Matrix Inequality Eigenvalue Problem.;;;db/journals/coap/coap19.html#FukudaK01;19;2001.0
7995662;Diego Klabjan|Ellis L. Johnson|Eric Gelman|George L. Nemhauser|Srini Ramaswamy;;;;;;;;;;;https://doi.org/10.1023/A:1011223523191;;;Comput. Optim. Appl.;journals/coap/KlabjanJNGR01;2020-07-14;;;;;1;73-91;;;;;;;Solving Large Airline Crew Scheduling Problems: Random Pairing Generation and Strong Branching.;;;db/journals/coap/coap20.html#KlabjanJNGR01;20;2001.0
7995663;Liqun Qi 0001|Qingzhi Yang|Yuning Yang;;0000-0002-1112-5250;;;;;;;;;https://doi.org/10.1007/s10589-013-9617-9;;;Comput. Optim. Appl.;journals/coap/YangYQ14;2020-07-14;;;;;1;105-132;;;;;;;Properties and methods for finding the best rank-one approximation to higher-order tensors.;;;db/journals/coap/coap58.html#YangYQ14;58;2014.0
7995664;Felipe Lara 0001|Frank Navarro Rojas|Gabriel Haeser|Luis Felipe Bueno;;0000-0002-9965-0921;;;;;;;;;https://doi.org/10.1007/s10589-020-00180-4;;;Comput. Optim. Appl.;journals/coap/BuenoHLR20;2024-10-22;;;;;3;737-766;;;;;;;An Augmented Lagrangian method for quasi-equilibrium problems.;;;db/journals/coap/coap76.html#BuenoHLR20;76;2020.0
7995665;Giovanni Zilli|Jacek Gondzio|Luca Bergamaschi;;0000-0002-6270-4666;;;;;;;;;https://doi.org/10.1023/B:COAP.0000026882.34332.1b;;;Comput. Optim. Appl.;journals/coap/BergamaschiGZ04;2024-02-05;;;;;2;149-171;;;;;;;Preconditioning Indefinite Systems in Interior Point Methods for Optimization.;;;db/journals/coap/coap28.html#BergamaschiGZ04;28;2004.0
7995666;Daria Ghilli|Karl Kunisch;;0000-0003-3204-8298;;;;;;;;;https://doi.org/10.1007/s10589-018-0036-9;oa;;Comput. Optim. Appl.;journals/coap/GhilliK19;2020-07-14;;;;;1;45-85;;;;;;p;On monotone and primal-dual active set schemes for ℓ;;;db/journals/coap/coap72.html#GhilliK19;72;2019.0
7995667;Sanja Rapajic|Zoltán Papp;;0000-0001-9589-6580;;;;;;;;;https://doi.org/10.1007/s10589-016-9881-6;;;Comput. Optim. Appl.;journals/coap/RapajicP17;2022-12-07;;;;;3;507-532;;;;;;;A nonmonotone Jacobian smoothing inexact Newton method for NCP.;;;db/journals/coap/coap66.html#RapajicP17;66;2017.0
7995668;Dominikus Noll|Joachim Gwinner|Minh Ngoc Dao|Nina Ovcharova;;0000-0002-8074-6675;;;;;;;;;https://doi.org/10.1007/s10589-016-9834-0;;;Comput. Optim. Appl.;journals/coap/DaoGNO16;2020-07-14;;;;;1;173-203;;;;;;;Nonconvex bundle method with application to a delamination problem.;;;db/journals/coap/coap65.html#DaoGNO16;65;2016.0
7995669;Alexander Y. Kruger|Helmut Gfrerer;;0000-0001-6860-102X|0000-0002-7861-7380;;;;;;;;;https://doi.org/10.1007/s10589-022-00431-6|https://www.wikidata.org/entity/Q122040032;;;Comput. Optim. Appl.;journals/coap/GfrererK23;2025-01-19;December;;;;3;1117-1158;;;;;;;Radius theorems for subregularity in infinite dimensions.;;;db/journals/coap/coap86.html#GfrererK23;86;2023.0
7995670;Andreas Kirsch 0001|Arno Jüschke|Johannes Jahn;;;;;;;;;;;https://doi.org/10.1023/A:1008611827855;;;Comput. Optim. Appl.;journals/coap/JuschkeJK97;2020-09-08;;;;;3;261-276;;;;;;;A Bicriterial Optimization Problem of Antenna Design.;;;db/journals/coap/coap7.html#JuschkeJK97;7;1997.0
7995671;Devadatta Kulkarni|Hyungju Park|Nestor F. Michelena|Panos Y. Papalambros;;0000-0002-2630-7436;;;;;;;;;https://doi.org/10.1023/A:1011289304202;;;Comput. Optim. Appl.;journals/coap/ParkMKP01;2020-07-14;;;;;3;273-293;;;;;;;Convergence Criteria for Hierarchical Overlapping Coordination of Linearly Constrained Convex Design Problems.;;;db/journals/coap/coap18.html#ParkMKP01;18;2001.0
7995672;Quoc Tran-Dinh;;;;;;;;;;;https://doi.org/10.1007/s10589-016-9873-6;;;Comput. Optim. Appl.;journals/coap/Tran-Dinh17;2020-07-14;;;;;3;425-451;;;;;;;Adaptive smoothing algorithms for nonsmooth composite convex minimization.;;;db/journals/coap/coap66.html#Tran-Dinh17;66;2017.0
7995673;Federico Zuiani|Massimiliano Vasile;;0000-0001-8302-6465;;;;;;;;;https://doi.org/10.1007/s10589-013-9552-9;;;Comput. Optim. Appl.;journals/coap/ZuianiV13;2020-07-14;;;;;1;189-208;;;;;;;Multi Agent Collaborative Search based on Tchebycheff decomposition.;;;db/journals/coap/coap56.html#ZuianiV13;56;2013.0
7995674;Bruno F. Lourenço|Ellen H. Fukuda;;0000-0002-8462-152X;;;;;;;;;https://doi.org/10.1007/s10589-018-0017-z|https://www.wikidata.org/entity/Q129579979;;;Comput. Optim. Appl.;journals/coap/FukudaL18;2025-01-19;;;;;2;457-482;;;;;;;Exact augmented Lagrangian functions for nonlinear semidefinite programming.;;;db/journals/coap/coap71.html#FukudaL18;71;2018.0
7995675;Guanglu Zhou|Jie Sun 0001|Kim-Chuan Toh;;0000-0001-5611-1672;;;;;;;;;https://doi.org/10.1007/s10589-005-4565-7;;;Comput. Optim. Appl.;journals/coap/ZhouT005;2020-07-14;;;;;2;147-160;;;;;;;Efficient Algorithms for the Smallest Enclosing Ball Problem.;;;db/journals/coap/coap30.html#ZhouT005;30;2005.0
7995676;A. Volmer|Achim Bachem|Barthel Steckemetz|Winfried Hochstättler;;;;;;;;;;;https://doi.org/10.1007/BF00247792;;;Comput. Optim. Appl.;journals/coap/BachemHSV96;2020-07-14;;;;;3;213-225;;;;;;;Computational experience with general equilibrium problems.;;;db/journals/coap/coap6.html#BachemHSV96;6;1996.0
7995677;Joo-Siong Chai|Kim-Chuan Toh;;;;;;;;;;;https://doi.org/10.1007/s10589-006-9006-8;;;Comput. Optim. Appl.;journals/coap/ChaiT07;2020-07-14;;;;;2-3;221-247;;;;;;;Preconditioning and iterative solution of symmetric indefinite linear systems arising from interior point methods for linear programming.;;;db/journals/coap/coap36.html#ChaiT07;36;2007.0
7995678;Kalpana Dahiya|Surjeet Kaur Suneja|Vanita Verma;;0000-0002-4571-7254;;;;;;;;;https://doi.org/10.1007/s10589-006-0396-4;;;Comput. Optim. Appl.;journals/coap/DahiyaSV07;2020-07-14;;;;;1;67-82;;;;;;;Convex programming with single separable constraint and bounded variables.;;;db/journals/coap/coap36.html#DahiyaSV07;36;2007.0
7995679;Bernardetta Addis|Sven Leyffer;;0000-0001-8839-5876|0000-0003-4843-8709;;;;;;;;;https://doi.org/10.1007/s10589-006-8716-2;;;Comput. Optim. Appl.;journals/coap/AddisL06;2023-09-02;;;;;3;287-304;;;;;;;A Trust-Region Algorithm for Global Optimization.;;;db/journals/coap/coap35.html#AddisL06;35;2006.0
7995680;Hongsheng Liu 0002|Shu Lu;;0000-0003-0509-7967;;;;;;;;;https://doi.org/10.1007/s10589-018-0039-6;;;Comput. Optim. Appl.;journals/coap/LiuL19;2025-11-11;;;;;1;179-213;;;;;;;Convergence of the augmented decomposition algorithm.;;;db/journals/coap/coap72.html#LiuL19;72;2019.0
7995681;Andreas Rademacher|Korinna Rosin;;0000-0003-0545-0476;;;;;;;;;https://doi.org/10.1007/s10589-018-9982-5;;;Comput. Optim. Appl.;journals/coap/RademacherR18;2020-10-26;;;;;2;531-569;;;;;;;Adaptive optimal control of Signorini's problem.;;;db/journals/coap/coap70.html#RademacherR18;70;2018.0
7995682;Barbara Kaltenbacher|Kha Van Huynh;;0000-0002-3295-6977;;;;;;;;;https://doi.org/10.1007/s10589-021-00343-x;oa;;Comput. Optim. Appl.;journals/coap/KaltenbacherH22;2022-05-13;;;;;2;569-611;;;;;;;Iterative regularization for constrained minimization formulations of nonlinear inverse problems.;;;db/journals/coap/coap81.html#KaltenbacherH22;81;2022.0
7995683;Héctor Joaquín Fraire Huacuja|Héctor José Puga Soberanes|Jesús David Terán Villanueva|José Antonio Martínez Flores|Juan Martín Carpio Valadez|Rodolfo A. Pazos Rangel;;0000-0002-1191-2676|0000-0002-1315-1436|0000-0003-2859-7905;;;;;;;;;https://doi.org/10.1007/s10589-015-9754-4;;;Comput. Optim. Appl.;journals/coap/VillanuevaHVRSF15;2023-06-26;;;;;3;787-814;;;;;;;A heterogeneous cellular processing algorithm for minimizing the power consumption in wireless communications systems.;;;db/journals/coap/coap62.html#VillanuevaHVRSF15;62;2015.0
7995684;Michael W. Trosset;;;;;;;;;;;https://doi.org/10.1023/A:1008722907820;;;Comput. Optim. Appl.;journals/coap/Trosset00;2020-07-14;;;;;1;11-22;;;;;;;Distance Matrix Completion by Numerical Optimization.;;;db/journals/coap/coap17.html#Trosset00;17;2000.0
7995685;Amir F. Atiya|Hatem A. Fayed;;0000-0001-8766-5600|0000-0002-4643-6737;;;;;;;;;https://doi.org/10.1007/s10589-012-9509-4;;k;Comput. Optim. Appl.;journals/coap/FayedA13a;2024-02-05;;;;;3;705;;;;;;;Erratum to: A mixed breadth-depth first strategy for the branch and bound tree of Euclidean ;;;db/journals/coap/coap54.html#FayedA13a;54;2013.0
7995686;Ira Neitzel|Mariano Mateos;;0000-0003-3100-412X;;;;;;;;;https://doi.org/10.1007/s10589-015-9784-y;;;Comput. Optim. Appl.;journals/coap/MateosN16;2020-07-14;;;;;3;825-853;;;;;;;Dirichlet control of elliptic state constrained problems.;;;db/journals/coap/coap63.html#MateosN16;63;2016.0
7995687;Annamaria Barbagallo|Serena Guarino Lo Bianco;;;;;;;;;;;https://doi.org/10.1007/s10589-022-00368-w;oa;;Comput. Optim. Appl.;journals/coap/BarbagalloB23;2023-05-13;;;;;1;27-52;;;;;;;A random time-dependent noncooperative equilibrium problem.;;;db/journals/coap/coap84.html#BarbagalloB23;84;2023.0
7995688;Concha Bielza|Hossein Karshenas|Pedro Larrañaga;;0000-0001-5607-4963|0000-0001-7109-2668|0000-0003-0652-9872;;;;;;;;;https://doi.org/10.1007/s10589-014-9717-1|https://www.wikidata.org/entity/Q62038418;;;Comput. Optim. Appl.;journals/coap/KarshenasBL15;2020-07-14;;;;;2;517-555;;;;;;;Interval-based ranking in noisy evolutionary multi-objective optimization.;;;db/journals/coap/coap61.html#KarshenasBL15;61;2015.0
7995689;Anil V. Rao|Camila Francolin|Christopher Darby|Divya Garg|Geoffrey T. Huntington|Michael A. Patterson|William W. Hager;;;;;;;;;;;https://doi.org/10.1007/s10589-009-9291-0;;;Comput. Optim. Appl.;journals/coap/GargPFDHHR11;2020-07-14;;;;;2;335-358;;;;;;;Direct trajectory optimization and costate estimation of finite-horizon and infinite-horizon optimal control problems using a Radau pseudospectral method.;;;db/journals/coap/coap49.html#GargPFDHHR11;49;2011.0
7995690;Alexandre Caboussat;;0000-0003-0964-3603;;;;;;;;;https://doi.org/10.1007/s10589-009-9262-5;;;Comput. Optim. Appl.;journals/coap/Caboussat11;2020-07-14;;;;;3;717-745;;;;;;;Primal-dual interior-point method for thermodynamic gas-particle partitioning.;;;db/journals/coap/coap48.html#Caboussat11;48;2011.0
7995691;Ernesto G. Birgin|José Mario Martínez;;0000-0002-7466-7663|0000-0003-3331-368X;;;;;;;;;https://doi.org/10.1007/s10589-011-9396-0;;;Comput. Optim. Appl.;journals/coap/BirginM12;2022-01-03;;;;;3;941-965;;;;;;;Augmented Lagrangian method with nonmonotone penalty parameters for constrained optimization.;;;db/journals/coap/coap51.html#BirginM12;51;2012.0
7995692;Anders Forsgren|Tove Odland;;0000-0002-6252-7815;;;;;;;;;https://doi.org/10.1007/s10589-017-9940-7;oa;;Comput. Optim. Appl.;journals/coap/ForsgrenO18;2020-07-14;;;;;1;225-241;;;;;;;On exact linesearch quasi-Newton methods for minimizing a quadratic function.;;;db/journals/coap/coap69.html#ForsgrenO18;69;2018.0
7995693;Antonio Grieco|Emanuela Guerriero|Gianpaolo Ghiani|Patrizia Beraldi;;0000-0002-1672-4033|0000-0002-5243-1799|0000-0002-8959-5017;;;;;;;;;https://doi.org/10.1007/s10589-005-3055-2;;;Comput. Optim. Appl.;journals/coap/BeraldiGGG06;2020-07-14;;;;;2-3;303-318;;;;;;;Fix and Relax Heuristic for a Stochastic Lot-Sizing Problem.;;;db/journals/coap/coap33.html#BeraldiGGG06;33;2006.0
7995694;Giovanni Zilli|Jacek Gondzio|Luca Bergamaschi|Manolo Venturin;;0000-0002-6270-4666;;;;;;;;;https://doi.org/10.1007/s10589-009-9298-6;;;Comput. Optim. Appl.;journals/coap/BergamaschiGVZ11;2024-02-05;;;;;2;401-406;;;;;;;Erratum to: Inexact constraint preconditioners for linear systems arising in interior point methods.;;;db/journals/coap/coap49.html#BergamaschiGVZ11;49;2011.0
7995695;Stephen J. Wright 0001;;;;;;;;;;;https://doi.org/10.1023/A:1018665102534;;;Comput. Optim. Appl.;journals/coap/Wright98;2023-03-24;;;;;3;253-275;;;;;;;Superlinear Convergence of a Stabilized SQP Method to a Degenerate Solution.;;;db/journals/coap/coap11.html#Wright98;11;1998.0
7995696;Juan Carlos de los Reyes;;0000-0003-2761-5382;;;;;;;;;https://doi.org/10.1007/s10589-011-9435-x;;;Comput. Optim. Appl.;journals/coap/Reyes12;2020-07-14;;;;;3;757-784;;;;;;;Optimization of mixed variational inequalities arising in flow of viscoplastic materials.;;;db/journals/coap/coap52.html#Reyes12;52;2012.0
7995697;Alessandro Galligari|David Di Lorenzo|Marco Sciandrone;;0000-0002-8599-642X;;;;;;;;;https://doi.org/10.1007/s10589-014-9668-6;;;Comput. Optim. Appl.;journals/coap/LorenzoGS15;2020-07-14;;;;;1;151-170;;;;;;;A convergent and efficient decomposition method for the traffic assignment problem.;;;db/journals/coap/coap60.html#LorenzoGS15;60;2015.0
7995698;Giovanni Righini;;0000-0001-9830-7454;;;;;;;;;https://doi.org/10.1023/A:1008612929672;;;Comput. Optim. Appl.;journals/coap/Righini97;2022-04-09;;;;;3;325-337;;;;;;;Annealing Algorithms for Multisource Absolute Location Problems on Graph.;;;db/journals/coap/coap7.html#Righini97;7;1997.0
7995699;Javier Peña 0001;;0000-0001-5698-1918;;;;;;;;;https://doi.org/10.1007/s10589-023-00514-y;oa;;Comput. Optim. Appl.;journals/coap/Pena24;2024-06-08;January;;;;1;323-335;;;;;;;An easily computable upper bound on the Hoffman constant for homogeneous inequality systems.;;;db/journals/coap/coap87.html#Pena24;87;2024.0
7995700;Arnd Rösch|Ira Neitzel|Klaus Krumbiegel;;;;;;;;;;;https://doi.org/10.1007/s10589-010-9357-z;;;Comput. Optim. Appl.;journals/coap/KrumbiegelNR12;2020-07-14;;;;;1;181-207;;;;;;;Regularization for semilinear elliptic optimal control problems with pointwise state and control constraints.;;;db/journals/coap/coap52.html#KrumbiegelNR12;52;2012.0
7995701;Diego Patiño 0001|Pablo Pedregal|René Meziat;;0000-0001-6181-6175|0000-0001-7814-7895;;;;;;;;;https://doi.org/10.1007/s10589-007-9032-1;;;Comput. Optim. Appl.;journals/coap/MeziatPP07;2024-06-25;;;;;1;147-171;;;;;;;An alternative approach for non-linear optimal control problems based on the method of moments.;;;db/journals/coap/coap38.html#MeziatPP07;38;2007.0
7995702;Louay Bazzi|Mohamad A. Akra;;;;;;;;;;;https://doi.org/10.1023/A:1018373005182|https://www.wikidata.org/entity/Q56171063;;;Comput. Optim. Appl.;journals/coap/AkraB98;2020-07-14;;;;;2;195-210;;;;;;;On the Solution of Linear Recurrence Equations.;;;db/journals/coap/coap10.html#AkraB98;10;1998.0
7995703;Yves Lucet;;;;;;;;;;;https://doi.org/10.1007/BF00248008;;;Comput. Optim. Appl.;journals/coap/Lucet96;2020-07-14;;;;;1;27-57;;;;;;;A fast computational algorithm for the Legendre-Fenchel transform.;;;db/journals/coap/coap6.html#Lucet96;6;1996.0
7995704;Kalyan T. Talluri|Sumit Kunnumkal;;0000-0003-1608-6403;;;;;;;;;https://doi.org/10.1007/s10589-019-00068-y|https://www.wikidata.org/entity/Q128190640;oa;;Comput. Optim. Appl.;journals/coap/KunnumkalT19;2025-01-19;;;;;1;275-310;;;;;;;A strong Lagrangian relaxation for general discrete-choice network revenue management.;;;db/journals/coap/coap73.html#KunnumkalT19;73;2019.0
7995705;Christian Küchler|René Henrion|Werner Römisch;;;;;;;;;;;https://doi.org/10.1007/s10589-007-9123-z;;;Comput. Optim. Appl.;journals/coap/HenrionKR09;2020-07-14;;;;;1;67-93;;;;;;;Scenario reduction in stochastic programming with respect to discrepancy distances.;;;db/journals/coap/coap43.html#HenrionKR09;43;2009.0
7995706;Andreas Klug|Christian Kanzow;;;;;;;;;;;https://doi.org/10.1007/s10589-007-9029-9;;;Comput. Optim. Appl.;journals/coap/KanzowK07;2020-07-14;;;;;3;329-353;;;;;;;An interior-point affine-scaling trust-region method for semismooth equations with box constraints.;;;db/journals/coap/coap37.html#KanzowK07;37;2007.0
7995707;Jean Charles Gilbert|Paul Armand;;0000-0002-0375-4663;;;;;;;;;https://doi.org/10.1023/A:1008701324575;;;Comput. Optim. Appl.;journals/coap/ArmandG00;2020-07-14;;;;;2;121-158;;;;;;;A Piecewise Line-Search Technique for Maintaining the Positive Definitenes of the Matrices in the SQP Method.;;;db/journals/coap/coap16.html#ArmandG00;16;2000.0
7995708;David F. Shanno|Robert J. Vanderbei;;;;;;;;;;;https://doi.org/10.1023/A:1008677427361;;;Comput. Optim. Appl.;journals/coap/VanderbeiS99;2020-07-14;;;;;1-3;231-252;;;;;;;An Interior-Point Algorithm for Nonconvex Nonlinear Programming.;;;db/journals/coap/coap13.html#VanderbeiS99;13;1999.0
7995709;Bin Zhou|Hailin Sun|Jie Jiang 0003;;0000-0002-1036-6327;;;;;;;;;https://doi.org/10.1007/s10589-024-00594-4;;;Comput. Optim. Appl.;journals/coap/ZhouJS24;2024-11-06;November;;;;2;485-516;;;;streams/journals/coap;;;Dynamic stochastic projection method for multistage stochastic variational inequalities.;;;db/journals/coap/coap89.html#ZhouJS24;89;2024.0
7995710;Pooriya Beyhaghi|Ryan Alimo|Thomas Bewley;;;;;;;;;;;https://doi.org/10.1007/s10589-020-00172-4;;;Comput. Optim. Appl.;journals/coap/BeyhaghiAB20;2020-07-14;;;;;1;1-31;;;;;;;A derivative-free optimization algorithm for the efficient minimization of functions obtained via statistical averaging.;;;db/journals/coap/coap76.html#BeyhaghiAB20;76;2020.0
7995711;Maolin Che|Xuezhong Wang|Yimin Wei 0001;;0000-0001-6192-0546;;;;;;;;;https://doi.org/10.1007/s10589-020-00167-1|https://www.wikidata.org/entity/Q126328275;;;Comput. Optim. Appl.;journals/coap/WangCW20;2025-01-19;;;;;3;753-777;;;;;;;Tensor neural network models for tensor singular value decompositions.;;;db/journals/coap/coap75.html#WangCW20;75;2020.0
